Entry	Entry name
Q920R2	Q920R2_MOUSE
K7TD77	K7TD77_MOUSE
A0A0A6YW95	A0A0A6YW95_MOUSE
C7TQ60	C7TQ60_MOUSE
Q9CRJ5	Q9CRJ5_MOUSE
A0A286YEC4	A0A286YEC4_MOUSE
H3BKQ0	H3BKQ0_MOUSE
D3Z1P9	D3Z1P9_MOUSE
Q8VEV2	Q8VEV2_MOUSE
Q69ZX3	Q69ZX3_MOUSE
Q3UPA6	Q3UPA6_MOUSE
A0A1B0GSA6	A0A1B0GSA6_MOUSE
Q3UFA8	Q3UFA8_MOUSE
A0JP54	A0JP54_MOUSE
Q8BWD9	Q8BWD9_MOUSE
A1YYM8	A1YYM8_MOUSE
Q3TG92	Q3TG92_MOUSE
Q6PGE5	Q6PGE5_MOUSE
A0A0A6YVW8	A0A0A6YVW8_MOUSE
Q3U086	Q3U086_MOUSE
B7ZMT5	B7ZMT5_MOUSE
F7A5H7	F7A5H7_MOUSE
B2RQE5	B2RQE5_MOUSE
D0EY27	D0EY27_MOUSE
Q3TLN5	Q3TLN5_MOUSE
D3Z076	D3Z076_MOUSE
D3Z343	D3Z343_MOUSE
Q5SXC3	Q5SXC3_MOUSE
A0A1B0GSK3	A0A1B0GSK3_MOUSE
Q8BV37	Q8BV37_MOUSE
Q8K4I1	Q8K4I1_MOUSE
Q6XVF5	Q6XVF5_MOUSE
F7ABV5	F7ABV5_MOUSE
A0A286YCJ2	A0A286YCJ2_MOUSE
J3QPZ9	J3QPZ9_MOUSE
Q3TG02	Q3TG02_MOUSE
A0A0R4J1D3	A0A0R4J1D3_MOUSE
Q6DI81	Q6DI81_MOUSE
A0A075B5W6	A0A075B5W6_MOUSE
A6H6J4	A6H6J4_MOUSE
Q5GMG0	Q5GMG0_MOUSE
F8WJ82	F8WJ82_MOUSE
I6L977	I6L977_MOUSE
Q6P203	Q6P203_MOUSE
G9MDF2	G9MDF2_MOUSE
A0A1S6GWG0	A0A1S6GWG0_MOUSE
G3UZU7	G3UZU7_MOUSE
A0A1Y7VK98	A0A1Y7VK98_MOUSE
Q3U2Y9	Q3U2Y9_MOUSE
A0A3Q4L354	A0A3Q4L354_MOUSE
A0A2Z4T1Y2	A0A2Z4T1Y2_MOUSE
A0A338P6L0	A0A338P6L0_MOUSE
E9PYC0	E9PYC0_MOUSE
A0A3B2W479	A0A3B2W479_MOUSE
Q921J7	Q921J7_MOUSE
Q9ERZ2	Q9ERZ2_MOUSE
E9Q3G7	E9Q3G7_MOUSE
Q3MI11	Q3MI11_MOUSE
Q3TXY3	Q3TXY3_MOUSE
Q3U4L9	Q3U4L9_MOUSE
A0A0B6VTJ8	A0A0B6VTJ8_MOUSE
Q8VFP1	Q8VFP1_MOUSE
Q3TUY1	Q3TUY1_MOUSE
Q3UA54	Q3UA54_MOUSE
Q3UDI4	Q3UDI4_MOUSE
Q3UEP8	Q3UEP8_MOUSE
G3UX64	G3UX64_MOUSE
Q3UK85	Q3UK85_MOUSE
Q61643	Q61643_MOUSE
D3Z6X1	D3Z6X1_MOUSE
Q543E4	Q543E4_MOUSE
A0A1L1M1J8	A0A1L1M1J8_MOUSE
O19471	O19471_MOUSE
A0A2C9F2C1	A0A2C9F2C1_MOUSE
A0A1L1SSI9	A0A1L1SSI9_MOUSE
A0A0A0MQ79	A0A0A0MQ79_MOUSE
A0A1C7CYU4	A0A1C7CYU4_MOUSE
A0A0G2JGE1	A0A0G2JGE1_MOUSE
B0LAC1	B0LAC1_MOUSE
A0A087WQF6	A0A087WQF6_MOUSE
D3YWC8	D3YWC8_MOUSE
D3YXC0	D3YXC0_MOUSE
A6H5Z4	A6H5Z4_MOUSE
B7ZCT1	B7ZCT1_MOUSE
E9QQ57	E9QQ57_MOUSE
G3UZE6	G3UZE6_MOUSE
Q3UAJ6	Q3UAJ6_MOUSE
Q3UIJ3	Q3UIJ3_MOUSE
S4R2N7	S4R2N7_MOUSE
D6RFV3	D6RFV3_MOUSE
D6RI38	D6RI38_MOUSE
A0A1Y7VMS4	A0A1Y7VMS4_MOUSE
F6Z2M6	F6Z2M6_MOUSE
A0A0A6YY01	A0A0A6YY01_MOUSE
A0A2I3BQ49	A0A2I3BQ49_MOUSE
B0QZN8	B0QZN8_MOUSE
Q9D7A0	Q9D7A0_MOUSE
A0A0G2JGZ0	A0A0G2JGZ0_MOUSE
A2AT62	A2AT62_MOUSE
A0A1B0GSU9	A0A1B0GSU9_MOUSE
A0A0A6YWU6	A0A0A6YWU6_MOUSE
A2AWQ2	A2AWQ2_MOUSE
E9PV55	E9PV55_MOUSE
E9PYF9	E9PYF9_MOUSE
A0A1B0GSG0	A0A1B0GSG0_MOUSE
A0A0J9YU62	A0A0J9YU62_MOUSE
F6VTL9	F6VTL9_MOUSE
F6SKR9	F6SKR9_MOUSE
F7BU94	F7BU94_MOUSE
E9PZR2	E9PZR2_MOUSE
F6TGK4	F6TGK4_MOUSE
A0A158SIS9	A0A158SIS9_MOUSE
A0A1B0GS31	A0A1B0GS31_MOUSE
E9Q2J2	E9Q2J2_MOUSE
A0A1D5RMJ1	A0A1D5RMJ1_MOUSE
Q8R3Z9	Q8R3Z9_MOUSE
H3BK55	H3BK55_MOUSE
Q3UUG8	Q3UUG8_MOUSE
W8W3M1	W8W3M1_MOUSE
E9Q2W1	E9Q2W1_MOUSE
A0A140LIS1	A0A140LIS1_MOUSE
G3UWT6	G3UWT6_MOUSE
A0A0J9YU58	A0A0J9YU58_MOUSE
D3YYQ3	D3YYQ3_MOUSE
D3YZI6	D3YZI6_MOUSE
A0A286YD35	A0A286YD35_MOUSE
A0A087WSR9	A0A087WSR9_MOUSE
D3Z0J8	D3Z0J8_MOUSE
Q8R112	Q8R112_MOUSE
F6VT90	F6VT90_MOUSE
E9Q8B6	E9Q8B6_MOUSE
A0A087WQ78	A0A087WQ78_MOUSE
A0A0N4SVR5	A0A0N4SVR5_MOUSE
Q9QXG1	Q9QXG1_MOUSE
G3V000	G3V000_MOUSE
A0A087WRP4	A0A087WRP4_MOUSE
Q3V496	Q3V496_MOUSE
A0A075DCB0	A0A075DCB0_MOUSE
F6T2H5	F6T2H5_MOUSE
F6UDU9	F6UDU9_MOUSE
X5J5T7	X5J5T7_MOUSE
A2AKL2	A2AKL2_MOUSE
A0A1L1STK3	A0A1L1STK3_MOUSE
B7ZC84	B7ZC84_MOUSE
A0A1L1SQE9	A0A1L1SQE9_MOUSE
A0A1Y7VIM4	A0A1Y7VIM4_MOUSE
A0A2Z4T2G8	A0A2Z4T2G8_MOUSE
D3Z3G7	D3Z3G7_MOUSE
Q9D6Z9	Q9D6Z9_MOUSE
A0A0A6YW54	A0A0A6YW54_MOUSE
A0A0A6YWQ3	A0A0A6YWQ3_MOUSE
A0A0A6YXK4	A0A0A6YXK4_MOUSE
A0A1D5RMF0	A0A1D5RMF0_MOUSE
A0A0A0MQG5	A0A0A0MQG5_MOUSE
A0A0G2JEL2	A0A0G2JEL2_MOUSE
K7TH90	K7TH90_MOUSE
D3Z552	D3Z552_MOUSE
F6Z0Y5	F6Z0Y5_MOUSE
F6ZQC6	F6ZQC6_MOUSE
A0A0U1RP45	A0A0U1RP45_MOUSE
A0A1Y7VM54	A0A1Y7VM54_MOUSE
A0A0J9YU77	A0A0J9YU77_MOUSE
B7ZD24	B7ZD24_MOUSE
G3UY67	G3UY67_MOUSE
A0A1Y7VM47	A0A1Y7VM47_MOUSE
A0A2I3BRR5	A0A2I3BRR5_MOUSE
A0A217FL67	A0A217FL67_MOUSE
A0A0N4SVN3	A0A0N4SVN3_MOUSE
A0A2I3BQV2	A0A2I3BQV2_MOUSE
Q3UDH3	Q3UDH3_MOUSE
F6YAU7	F6YAU7_MOUSE
F6W0Y3	F6W0Y3_MOUSE
A0A286YD52	A0A286YD52_MOUSE
D6RG84	D6RG84_MOUSE
A0A2Z4SX44	A0A2Z4SX44_MOUSE
A0A140LJJ4	A0A140LJJ4_MOUSE
A0A0A6YW26	A0A0A6YW26_MOUSE
D3YWK0	D3YWK0_MOUSE
A0A0N4SUL5	A0A0N4SUL5_MOUSE
A0A2R8VI78	A0A2R8VI78_MOUSE
A0A2I3BRS2	A0A2I3BRS2_MOUSE
A0A0N4SV13	A0A0N4SV13_MOUSE
A0A2Z4SZL5	A0A2Z4SZL5_MOUSE
A0A1D5RM09	A0A1D5RM09_MOUSE
E9PZI0	E9PZI0_MOUSE
D3YVN4	D3YVN4_MOUSE
A0A286YCL1	A0A286YCL1_MOUSE
G3UYB6	G3UYB6_MOUSE
A0A0U1RNW5	A0A0U1RNW5_MOUSE
F7ABE5	F7ABE5_MOUSE
X5J4P2	X5J4P2_MOUSE
F6SKY8	F6SKY8_MOUSE
H3BKK9	H3BKK9_MOUSE
A0A087WQR2	A0A087WQR2_MOUSE
F6VRP8	F6VRP8_MOUSE
A0A087WPA5	A0A087WPA5_MOUSE
A0A1Y7VKW1	A0A1Y7VKW1_MOUSE
A0A1D5RM67	A0A1D5RM67_MOUSE
A0A338P6V1	A0A338P6V1_MOUSE
F6TGT8	F6TGT8_MOUSE
D6RD10	D6RD10_MOUSE
M0QW82	M0QW82_MOUSE
A0A2I3BQK6	A0A2I3BQK6_MOUSE
A0A087WNP8	A0A087WNP8_MOUSE
F7A7G1	F7A7G1_MOUSE
A0A140LJ18	A0A140LJ18_MOUSE
A0A1D5RLG5	A0A1D5RLG5_MOUSE
E9Q6X2	E9Q6X2_MOUSE
E9Q913	E9Q913_MOUSE
A0A1D5RM25	A0A1D5RM25_MOUSE
E9PVH9	E9PVH9_MOUSE
C6EQK2	C6EQK2_MOUSE
A0A1L1STI2	A0A1L1STI2_MOUSE
S4R2G6	S4R2G6_MOUSE
A0A0U1RNQ3	A0A0U1RNQ3_MOUSE
A0A0U1RNZ9	A0A0U1RNZ9_MOUSE
A0A0N4SW48	A0A0N4SW48_MOUSE
A0A0N4SWI4	A0A0N4SWI4_MOUSE
E9QAB2	E9QAB2_MOUSE
A0A0J9YU67	A0A0J9YU67_MOUSE
D6RJ72	D6RJ72_MOUSE
A0A1Y7VMP9	A0A1Y7VMP9_MOUSE
A0A140LI51	A0A140LI51_MOUSE
A0A2Z4SYB8	A0A2Z4SYB8_MOUSE
E0CY18	E0CY18_MOUSE
A0A0U1RNQ8	A0A0U1RNQ8_MOUSE
D3Z4D4	D3Z4D4_MOUSE
D6RIP4	D6RIP4_MOUSE
A0A2I3BRU6	A0A2I3BRU6_MOUSE
V9H1D0	V9H1D0_MOUSE
A0A2I3BQ52	A0A2I3BQ52_MOUSE
J3KMS8	J3KMS8_MOUSE
S4R278	S4R278_MOUSE
Q8CCA9	Q8CCA9_MOUSE
A0A140LIX3	A0A140LIX3_MOUSE
X5J5A6	X5J5A6_MOUSE
J3QP19	J3QP19_MOUSE
X5J5M1	X5J5M1_MOUSE
A0A087WQT7	A0A087WQT7_MOUSE
V9GXW5	V9GXW5_MOUSE
F6QX94	F6QX94_MOUSE
A0A1B0GSB4	A0A1B0GSB4_MOUSE
A0A1B0GSS3	A0A1B0GSS3_MOUSE
Q3UT60	Q3UT60_MOUSE
D3Z139	D3Z139_MOUSE
A0A087WQJ6	A0A087WQJ6_MOUSE
K7TH26	K7TH26_MOUSE
Q9CUF0	Q9CUF0_MOUSE
A0A2I3BPW4	A0A2I3BPW4_MOUSE
A0A087WP65	A0A087WP65_MOUSE
Q8C9N2	Q8C9N2_MOUSE
E9Q5V3	E9Q5V3_MOUSE
A8Y5U3	A8Y5U3_MOUSE
E9PXY5	E9PXY5_MOUSE
X5J513	X5J513_MOUSE
A0A0G2JEB1	A0A0G2JEB1_MOUSE
A0A0G2JED2	A0A0G2JED2_MOUSE
A0A0G2JGX3	A0A0G2JGX3_MOUSE
D3Z2H1	D3Z2H1_MOUSE
E0CZF1	E0CZF1_MOUSE
D3YV25	D3YV25_MOUSE
A0A2R8W6K8	A0A2R8W6K8_MOUSE
H3BKV1	H3BKV1_MOUSE
A2A9V3	A2A9V3_MOUSE
D6RG78	D6RG78_MOUSE
A0A0U1RPE0	A0A0U1RPE0_MOUSE
A0A2I3BPM5	A0A2I3BPM5_MOUSE
A0A0G2JEX2	A0A0G2JEX2_MOUSE
G3UY81	G3UY81_MOUSE
A0A1Y7VLK1	A0A1Y7VLK1_MOUSE
X5J594	X5J594_MOUSE
A0A1Y7VNI9	A0A1Y7VNI9_MOUSE
A0A0J9YUU2	A0A0J9YUU2_MOUSE
F6TGW0	F6TGW0_MOUSE
D3YWN6	D3YWN6_MOUSE
S4R1R5	S4R1R5_MOUSE
A3KGU4	A3KGU4_MOUSE
A0A075B5U9	A0A075B5U9_MOUSE
A0A0A6YX50	A0A0A6YX50_MOUSE
H3BK90	H3BK90_MOUSE
D3YV60	D3YV60_MOUSE
D3YTM6	D3YTM6_MOUSE
H3BLB3	H3BLB3_MOUSE
D3Z7C3	D3Z7C3_MOUSE
H3BLS3	H3BLS3_MOUSE
S4R2G2	S4R2G2_MOUSE
D3Z014	D3Z014_MOUSE
D3Z1L1	D3Z1L1_MOUSE
D3Z2Y1	D3Z2Y1_MOUSE
A0A286YCS6	A0A286YCS6_MOUSE
A0A2R8VI44	A0A2R8VI44_MOUSE
A0A1R3UCI2	A0A1R3UCI2_MOUSE
S4R173	S4R173_MOUSE
A0A338P6U3	A0A338P6U3_MOUSE
A0A0J9YTZ2	A0A0J9YTZ2_MOUSE
A0A286YDP8	A0A286YDP8_MOUSE
A0A0J9YVF8	A0A0J9YVF8_MOUSE
A0A140LJE7	A0A140LJE7_MOUSE
A0A0U1RNR3	A0A0U1RNR3_MOUSE
A0A0U1RQ38	A0A0U1RQ38_MOUSE
A0A087WQ68	A0A087WQ68_MOUSE
D6RJ58	D6RJ58_MOUSE
Q8C6R0	Q8C6R0_MOUSE
E9Q4W0	E9Q4W0_MOUSE
A0A338P6P8	A0A338P6P8_MOUSE
A0A075DCW1	A0A075DCW1_MOUSE
F6XQN1	F6XQN1_MOUSE
A0A0J9YUY0	A0A0J9YUY0_MOUSE
A0A087WSG4	A0A087WSG4_MOUSE
F7BQ76	F7BQ76_MOUSE
D3YZ80	D3YZ80_MOUSE
D3Z0B3	D3Z0B3_MOUSE
A0A087WNW5	A0A087WNW5_MOUSE
A0A286YCH9	A0A286YCH9_MOUSE
A0A286YDI3	A0A286YDI3_MOUSE
A0A286YDP0	A0A286YDP0_MOUSE
A0A0G2JDD0	A0A0G2JDD0_MOUSE
A0A1B0GRE4	A0A1B0GRE4_MOUSE
A0A0U1RPX1	A0A0U1RPX1_MOUSE
D6RJ54	D6RJ54_MOUSE
E0CXM6	E0CXM6_MOUSE
D3YZE9	D3YZE9_MOUSE
D3Z1B9	D3Z1B9_MOUSE
A0A075B5K7	A0A075B5K7_MOUSE
W8R375	W8R375_MOUSE
F6T2Q0	F6T2Q0_MOUSE
D3YTU7	D3YTU7_MOUSE
D3Z0C1	D3Z0C1_MOUSE
J3QQ00	J3QQ00_MOUSE
F2Z3W9	F2Z3W9_MOUSE
A0A2R8VK10	A0A2R8VK10_MOUSE
D3Z374	D3Z374_MOUSE
E9Q0D3	E9Q0D3_MOUSE
D3Z413	D3Z413_MOUSE
E9PXI9	E9PXI9_MOUSE
D3Z704	D3Z704_MOUSE
E9PYQ5	E9PYQ5_MOUSE
A0A075B5J3	A0A075B5J3_MOUSE
D3YVK2	D3YVK2_MOUSE
H3BJJ4	H3BJJ4_MOUSE
H3BJY3	H3BJY3_MOUSE
H3BKZ2	H3BKZ2_MOUSE
A0A2Z4SXX9	A0A2Z4SXX9_MOUSE
G3UZX9	G3UZX9_MOUSE
A0A0A6YWP4	A0A0A6YWP4_MOUSE
A0A0N4SW20	A0A0N4SW20_MOUSE
E0CZ66	E0CZ66_MOUSE
F6TIK3	F6TIK3_MOUSE
D6RDS0	D6RDS0_MOUSE
E0CZ63	E0CZ63_MOUSE
A0A087WPH2	A0A087WPH2_MOUSE
H3BKG8	H3BKG8_MOUSE
A0A1L1SRL4	A0A1L1SRL4_MOUSE
A0A087WS93	A0A087WS93_MOUSE
F6U6T6	F6U6T6_MOUSE
A0A2I3BRL9	A0A2I3BRL9_MOUSE
A0A1Y7VKC0	A0A1Y7VKC0_MOUSE
A0A1L1STF2	A0A1L1STF2_MOUSE
G8JL40	G8JL40_MOUSE
A0A0J9YUE0	A0A0J9YUE0_MOUSE
Q3U097	Q3U097_MOUSE
A0A140LI95	A0A140LI95_MOUSE
E0CY77	E0CY77_MOUSE
F7DB73	F7DB73_MOUSE
B1AVN4	B1AVN4_MOUSE
A0A0G2JET1	A0A0G2JET1_MOUSE
A0A1B0GTA0	A0A1B0GTA0_MOUSE
D6RGB0	D6RGB0_MOUSE
E0CXH2	E0CXH2_MOUSE
E9Q0V8	E9Q0V8_MOUSE
A0A2R8VJW3	A0A2R8VJW3_MOUSE
A0A0A6YXL8	A0A0A6YXL8_MOUSE
A0A0N4SV00	A0A0N4SV00_MOUSE
A2AVR3	A2AVR3_MOUSE
F6RGK4	F6RGK4_MOUSE
G3UX34	G3UX34_MOUSE
X5J4T0	X5J4T0_MOUSE
A0A087WP00	A0A087WP00_MOUSE
F6PZA3	F6PZA3_MOUSE
F6SB18	F6SB18_MOUSE
A0A1W2P7R0	A0A1W2P7R0_MOUSE
E9Q2S8	E9Q2S8_MOUSE
A0A1X7SB55	A0A1X7SB55_MOUSE
G3UX77	G3UX77_MOUSE
F8WJL9	F8WJL9_MOUSE
A0A1L1SQW1	A0A1L1SQW1_MOUSE
A0A1L1SRW3	A0A1L1SRW3_MOUSE
D3YZM0	D3YZM0_MOUSE
A0A140LHY9	A0A140LHY9_MOUSE
D3YZJ3	D3YZJ3_MOUSE
A0A1D5RME6	A0A1D5RME6_MOUSE
A0A1W2P8B1	A0A1W2P8B1_MOUSE
A0A075B5I3	A0A075B5I3_MOUSE
H3BJV2	H3BJV2_MOUSE
A0A1L1SQ26	A0A1L1SQ26_MOUSE
A0A1L1SR32	A0A1L1SR32_MOUSE
F6RK81	F6RK81_MOUSE
J3QNV6	J3QNV6_MOUSE
Q8C504	Q8C504_MOUSE
A0A087WSL9	A0A087WSL9_MOUSE
K7TDD9	K7TDD9_MOUSE
A0A024CD98	A0A024CD98_MOUSE
F6UYC1	F6UYC1_MOUSE
A0A1D5RLQ5	A0A1D5RLQ5_MOUSE
A2AIX5	A2AIX5_MOUSE
E9Q8Z2	E9Q8Z2_MOUSE
A0A0U1RPX4	A0A0U1RPX4_MOUSE
A2AUZ7	A2AUZ7_MOUSE
F6RCI4	F6RCI4_MOUSE
A0A2Z4SXD0	A0A2Z4SXD0_MOUSE
A0A0R3P9D1	A0A0R3P9D1_MOUSE
D6RHA8	D6RHA8_MOUSE
E9Q9P1	E9Q9P1_MOUSE
F6RRH9	F6RRH9_MOUSE
D3Z517	D3Z517_MOUSE
D3Z0X4	D3Z0X4_MOUSE
A0A1L1SRV8	A0A1L1SRV8_MOUSE
A0A1L1SSQ9	A0A1L1SSQ9_MOUSE
A0A1L1SRC9	A0A1L1SRC9_MOUSE
A2AP08	A2AP08_MOUSE
Q99JE8	Q99JE8_MOUSE
A0A0N4SVD1	A0A0N4SVD1_MOUSE
H3BLE6	H3BLE6_MOUSE
F7BZ55	F7BZ55_MOUSE
A0A0G2JDP8	A0A0G2JDP8_MOUSE
E9PX20	E9PX20_MOUSE
A0A2R8VKG7	A0A2R8VKG7_MOUSE
A0A0A6YWS3	A0A0A6YWS3_MOUSE
A0A1B0GRY2	A0A1B0GRY2_MOUSE
A0A1L1SQW2	A0A1L1SQW2_MOUSE
A0A1L1SUM6	A0A1L1SUM6_MOUSE
A0A2Z4T3C6	A0A2Z4T3C6_MOUSE
E9PZF5	E9PZF5_MOUSE
A0A1Y7VLG0	A0A1Y7VLG0_MOUSE
D3Z210	D3Z210_MOUSE
A0A140LIR5	A0A140LIR5_MOUSE
A0A1D5RLY2	A0A1D5RLY2_MOUSE
A0A0U1RNM6	A0A0U1RNM6_MOUSE
H3BKW0	H3BKW0_MOUSE
X5J4D8	X5J4D8_MOUSE
A0A0J9YU75	A0A0J9YU75_MOUSE
G5E8M9	G5E8M9_MOUSE
A0A0J9YVB0	A0A0J9YVB0_MOUSE
Q8BQW6	Q8BQW6_MOUSE
A0A1L1STI8	A0A1L1STI8_MOUSE
A0A0U1RNM5	A0A0U1RNM5_MOUSE
A0A0G2JFC2	A0A0G2JFC2_MOUSE
A0A338P691	A0A338P691_MOUSE
A0A338P6Y6	A0A338P6Y6_MOUSE
B2FDI6	B2FDI6_MOUSE
A0A0G2JGP5	A0A0G2JGP5_MOUSE
A0A1W2P6N2	A0A1W2P6N2_MOUSE
D6RGQ7	D6RGQ7_MOUSE
A0A2Z4SX17	A0A2Z4SX17_MOUSE
A0A075B5S6	A0A075B5S6_MOUSE
A0A338P6Y7	A0A338P6Y7_MOUSE
F8WJC1	F8WJC1_MOUSE
A0A1B0GRV1	A0A1B0GRV1_MOUSE
A0A1B0GSQ9	A0A1B0GSQ9_MOUSE
D3Z7S6	D3Z7S6_MOUSE
H3BJL9	H3BJL9_MOUSE
A0A0A6YVS1	A0A0A6YVS1_MOUSE
S4R1M1	S4R1M1_MOUSE
H3BJS1	H3BJS1_MOUSE
A0A0U1RPR2	A0A0U1RPR2_MOUSE
A0A338P7A6	A0A338P7A6_MOUSE
A0A0U1RP04	A0A0U1RP04_MOUSE
D3Z7L3	D3Z7L3_MOUSE
A0A2R8W6Y5	A0A2R8W6Y5_MOUSE
A0A1L1SRV5	A0A1L1SRV5_MOUSE
A0A0G2JFJ3	A0A0G2JFJ3_MOUSE
D3Z4E2	D3Z4E2_MOUSE
D6RIQ0	D6RIQ0_MOUSE
E0CYI4	E0CYI4_MOUSE
E0CYZ0	E0CYZ0_MOUSE
F6VK25	F6VK25_MOUSE
A0A1W2P7M1	A0A1W2P7M1_MOUSE
A0A0J9YTR6	A0A0J9YTR6_MOUSE
H3BLA3	H3BLA3_MOUSE
A0A2R8W742	A0A2R8W742_MOUSE
A0A0N4SVZ0	A0A0N4SVZ0_MOUSE
H3BKY6	H3BKY6_MOUSE
A0A286YDG4	A0A286YDG4_MOUSE
A0A1L1SQP1	A0A1L1SQP1_MOUSE
A0A286YD18	A0A286YD18_MOUSE
A0A1D5RLR4	A0A1D5RLR4_MOUSE
A0A1Y7VM92	A0A1Y7VM92_MOUSE
A0A075B607	A0A075B607_MOUSE
A2AT66	A2AT66_MOUSE
Q8C593	Q8C593_MOUSE
F6WD40	F6WD40_MOUSE
F6WIZ2	F6WIZ2_MOUSE
A0A087WPF5	A0A087WPF5_MOUSE
Q3UEZ6	Q3UEZ6_MOUSE
D6RH46	D6RH46_MOUSE
H7BX04	H7BX04_MOUSE
L7N252	L7N252_MOUSE
A0A2Z4T269	A0A2Z4T269_MOUSE
A0A1B0GR99	A0A1B0GR99_MOUSE
F7AHX3	F7AHX3_MOUSE
A0A0A6YXA9	A0A0A6YXA9_MOUSE
A0A2R8VHD4	A0A2R8VHD4_MOUSE
F6V6S1	F6V6S1_MOUSE
H3BL83	H3BL83_MOUSE
D3Z0I1	D3Z0I1_MOUSE
S4R164	S4R164_MOUSE
A7M7T3	A7M7T3_MOUSE
A8R0U5	A8R0U5_MOUSE
X5J5G2	X5J5G2_MOUSE
A0A0A0MQF9	A0A0A0MQF9_MOUSE
A2ASX7	A2ASX7_MOUSE
A0A2R8VHL1	A0A2R8VHL1_MOUSE
A0A0N4SW46	A0A0N4SW46_MOUSE
A2AFL5	A2AFL5_MOUSE
A0A2Z4SZ84	A0A2Z4SZ84_MOUSE
L7N2D2	L7N2D2_MOUSE
A0A286YDT9	A0A286YDT9_MOUSE
Q3U2H1	Q3U2H1_MOUSE
G3UZC6	G3UZC6_MOUSE
A0A0A6YVW2	A0A0A6YVW2_MOUSE
A0A1Y7VLL2	A0A1Y7VLL2_MOUSE
A0A1D5RLU4	A0A1D5RLU4_MOUSE
A0A0U1RNL8	A0A0U1RNL8_MOUSE
B1ATA0	B1ATA0_MOUSE
A0A068EVR8	A0A068EVR8_MOUSE
H3BJI0	H3BJI0_MOUSE
H3BLM5	H3BLM5_MOUSE
F7AJZ3	F7AJZ3_MOUSE
E9Q997	E9Q997_MOUSE
A0A171EBK9	A0A171EBK9_MOUSE
A0A2I3BS49	A0A2I3BS49_MOUSE
A0A0M4U0H0	A0A0M4U0H0_MOUSE
A0A1C7CYU6	A0A1C7CYU6_MOUSE
C6EQG7	C6EQG7_MOUSE
C3VDI5	C3VDI5_MOUSE
Q3U193	Q3U193_MOUSE
A0A1Y7VL99	A0A1Y7VL99_MOUSE
F7B7Q8	F7B7Q8_MOUSE
A0A286YCQ7	A0A286YCQ7_MOUSE
A0A1L1SUH9	A0A1L1SUH9_MOUSE
A0A087WQP8	A0A087WQP8_MOUSE
E9Q023	E9Q023_MOUSE
A0A0A6YXM0	A0A0A6YXM0_MOUSE
F6XSM7	F6XSM7_MOUSE
A0A1L1SQX9	A0A1L1SQX9_MOUSE
B0V2W3	B0V2W3_MOUSE
F6PYE1	F6PYE1_MOUSE
A0A2Z4SXZ3	A0A2Z4SXZ3_MOUSE
A7M7R0	A7M7R0_MOUSE
A0A0J9YVH0	A0A0J9YVH0_MOUSE
H3BKL2	H3BKL2_MOUSE
A0A0A6YY66	A0A0A6YY66_MOUSE
E9Q606	E9Q606_MOUSE
A0A0J9YU25	A0A0J9YU25_MOUSE
Q3UF18	Q3UF18_MOUSE
Q7M0D9	Q7M0D9_MOUSE
A0A286YDM5	A0A286YDM5_MOUSE
A0A0J9YV35	A0A0J9YV35_MOUSE
H3BKM6	H3BKM6_MOUSE
A0A286YCJ8	A0A286YCJ8_MOUSE
A0A1B0GRD2	A0A1B0GRD2_MOUSE
F6USD5	F6USD5_MOUSE
D3YVB1	D3YVB1_MOUSE
D3Z377	D3Z377_MOUSE
F7A250	F7A250_MOUSE
E9QA96	E9QA96_MOUSE
E9Q352	E9Q352_MOUSE
G3UZT0	G3UZT0_MOUSE
D6RGB3	D6RGB3_MOUSE
F6XZM9	F6XZM9_MOUSE
F7ATN7	F7ATN7_MOUSE
G3UZX6	G3UZX6_MOUSE
A0A1Y7VJC5	A0A1Y7VJC5_MOUSE
A0A2Z4SY53	A0A2Z4SY53_MOUSE
A0A2Z4T3V9	A0A2Z4T3V9_MOUSE
F6UYM2	F6UYM2_MOUSE
F6YTE1	F6YTE1_MOUSE
A0A0G2JGT6	A0A0G2JGT6_MOUSE
A0A0U1RPQ5	A0A0U1RPQ5_MOUSE
A0A0N4SUJ5	A0A0N4SUJ5_MOUSE
S4R250	S4R250_MOUSE
A0A0U1RPQ7	A0A0U1RPQ7_MOUSE
A0A0G2JEK6	A0A0G2JEK6_MOUSE
A0A2I3BQC6	A0A2I3BQC6_MOUSE
F6WNR1	F6WNR1_MOUSE
A0A0A6YWV7	A0A0A6YWV7_MOUSE
A0A0A6YX55	A0A0A6YX55_MOUSE
A0A0A6YXY8	A0A0A6YXY8_MOUSE
A0A0N4SUQ9	A0A0N4SUQ9_MOUSE
D3Z5B9	D3Z5B9_MOUSE
F6ZXW2	F6ZXW2_MOUSE
A2AFP4	A2AFP4_MOUSE
F7DED4	F7DED4_MOUSE
J3QP59	J3QP59_MOUSE
J3QQ22	J3QQ22_MOUSE
K7T9J0	K7T9J0_MOUSE
A0A1B0GRF7	A0A1B0GRF7_MOUSE
A0A0G2JGF3	A0A0G2JGF3_MOUSE
A0A338P689	A0A338P689_MOUSE
D6RCW1	D6RCW1_MOUSE
K7THA4	K7THA4_MOUSE
D3Z457	D3Z457_MOUSE
A0A075B5N4	A0A075B5N4_MOUSE
F6RXX6	F6RXX6_MOUSE
A0A1B0GSU3	A0A1B0GSU3_MOUSE
X5J5H6	X5J5H6_MOUSE
